id,name,rating,price_level,indoor_outdoor,latitude,longitude,opening_time,gmaps_link,features_text,city,country,combined_features,total_reviews,today_hours,place_type
ChIJu0knZAyPsUcRAn4H0cWWXb8,edmondo,4.8,3,indoor,53.5535784,9.986916,"Monday: 12:00 – 3:00 PM, 5:00 – 10:45 PM | Tuesday: 12:00 – 3:00 PM, 5:00 – 10:45 PM | Wednesday: 12:00 – 3:00 PM, 5:00 – 10:45 PM | Thursday: 12:00 – 3:00 PM, 5:00 – 10:45 PM | Friday: 12:00 – 4:00 PM, 5:30 – 11:30 PM | Saturday: 12:00 – 4:15 PM, 5:30 – 11:30 PM | Sunday: 12:30 – 4:15 PM, 5:30 – 10:45 PM",https://maps.google.com/?cid=13789343410437979650&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,italian restaurant pizza restaurant mediterranean restaurant family restaurant european restaurant restaurant food point of interest establishment,hamburg,germany,"A indoor destination named edmondo located in hamburg, germany. This place features characteristics and experiences such as: italian restaurant pizza restaurant mediterranean restaurant family restaurant european restaurant restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",232,"Monday: 12:00 – 3:00 PM, 5:00 – 10:45 PM | Tuesday: 12:00 – 3:00 PM, 5:00 – 10:45 PM | Wednesday: 12:00 – 3:00 PM, 5:00 – 10:45 PM | Thursday: 12:00 – 3:00 PM, 5:00 – 10:45 PM | Friday: 12:00 – 4:00 PM, 5:30 – 11:30 PM | Saturday: 12:00 – 4:15 PM, 5:30 – 11:30 PM | Sunday: 12:30 – 4:15 PM, 5:30 – 10:45 PM",restaurant
ChIJe8bCr92OsUcRG8cKVp4LY2s,frau möller,4.5,1,indoor,53.5586904,10.013202,Monday: 8:00 AM – 3:00 AM | Tuesday: 8:00 AM – 3:00 AM | Wednesday: 8:00 AM – 3:00 AM | Thursday: 8:00 AM – 3:00 AM | Friday: 8:00 AM – 4:00 AM | Saturday: 8:00 AM – 4:00 AM | Sunday: 8:00 AM – 2:00 AM,https://maps.google.com/?cid=7738041359428929307&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,german restaurant hamburger restaurant european restaurant american restaurant restaurant food point of interest establishment,hamburg,germany,"A indoor destination named frau möller located in hamburg, germany. This place features characteristics and experiences such as: german restaurant hamburger restaurant european restaurant american restaurant restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",475,Monday: 8:00 AM – 3:00 AM | Tuesday: 8:00 AM – 3:00 AM | Wednesday: 8:00 AM – 3:00 AM | Thursday: 8:00 AM – 3:00 AM | Friday: 8:00 AM – 4:00 AM | Saturday: 8:00 AM – 4:00 AM | Sunday: 8:00 AM – 2:00 AM,restaurant
ChIJa6xt2ySPsUcREWy9jeTKL30,heritage hamburg,4.5,1,indoor,53.5585072,10.0077495,Monday: 6:00 – 10:00 PM | Tuesday: 6:00 – 10:00 PM | Wednesday: 6:00 – 10:00 PM | Thursday: 6:00 – 10:00 PM | Friday: 6:00 – 10:00 PM | Saturday: 6:00 – 10:00 PM | Sunday: 6:00 – 10:00 PM,https://maps.google.com/?cid=9020651661625748497&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,restaurant steak house food point of interest establishment,hamburg,germany,"A indoor destination named heritage hamburg located in hamburg, germany. This place features characteristics and experiences such as: restaurant steak house food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",473,Monday: 6:00 – 10:00 PM | Tuesday: 6:00 – 10:00 PM | Wednesday: 6:00 – 10:00 PM | Thursday: 6:00 – 10:00 PM | Friday: 6:00 – 10:00 PM | Saturday: 6:00 – 10:00 PM | Sunday: 6:00 – 10:00 PM,restaurant
ChIJtwzDLOGOsUcREtzgUb-s9Go,schifferbörse restaurant,4.5,2,indoor,53.5538013,10.0086849,Monday: 12:30 – 11:00 PM | Tuesday: 12:30 – 11:00 PM | Wednesday: 12:30 – 11:00 PM | Thursday: 12:30 – 11:00 PM | Friday: 12:30 – 11:00 PM | Saturday: 12:30 – 11:00 PM | Sunday: 12:30 – 11:00 PM,https://maps.google.com/?cid=7706974800050183186&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,german restaurant european restaurant restaurant food point of interest establishment,hamburg,germany,"A indoor destination named schifferbörse restaurant located in hamburg, germany. This place features characteristics and experiences such as: german restaurant european restaurant restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",352,Monday: 12:30 – 11:00 PM | Tuesday: 12:30 – 11:00 PM | Wednesday: 12:30 – 11:00 PM | Thursday: 12:30 – 11:00 PM | Friday: 12:30 – 11:00 PM | Saturday: 12:30 – 11:00 PM | Sunday: 12:30 – 11:00 PM,restaurant
ChIJXetoHRmPsUcRO9lASc7qR3U,haerlin,4.8,4,indoor,53.5556334,9.9915876,Monday: Closed | Tuesday: 6:30 PM – 12:00 AM | Wednesday: 6:30 PM – 12:00 AM | Thursday: 6:30 PM – 12:00 AM | Friday: 6:30 PM – 12:00 AM | Saturday: 6:30 PM – 12:00 AM | Sunday: Closed,https://maps.google.com/?cid=8450981397497174331&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,fine dining restaurant restaurant food point of interest establishment,hamburg,germany,"A indoor destination named haerlin located in hamburg, germany. This place features characteristics and experiences such as: fine dining restaurant restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",36,Monday: Closed | Tuesday: 6:30 PM – 12:00 AM | Wednesday: 6:30 PM – 12:00 AM | Thursday: 6:30 PM – 12:00 AM | Friday: 6:30 PM – 12:00 AM | Saturday: 6:30 PM – 12:00 AM | Sunday: Closed,restaurant
ChIJiwhJqtyPsUcR_DZ-0H4LDNc,maison mai hamburg,4.8,1,indoor,53.5483438,9.9904273,Monday: 11:30 AM – 10:30 PM | Tuesday: 11:30 AM – 10:30 PM | Wednesday: 11:30 AM – 10:30 PM | Thursday: 11:30 AM – 10:30 PM | Friday: 11:30 AM – 11:00 PM | Saturday: 12:00 – 11:00 PM | Sunday: 12:00 – 10:30 PM,https://maps.google.com/?cid=15495773057166751484&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,asian fusion restaurant fusion restaurant asian restaurant restaurant food point of interest establishment,hamburg,germany,"A indoor destination named maison mai hamburg located in hamburg, germany. This place features characteristics and experiences such as: asian fusion restaurant fusion restaurant asian restaurant restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",191,Monday: 11:30 AM – 10:30 PM | Tuesday: 11:30 AM – 10:30 PM | Wednesday: 11:30 AM – 10:30 PM | Thursday: 11:30 AM – 10:30 PM | Friday: 11:30 AM – 11:00 PM | Saturday: 12:00 – 11:00 PM | Sunday: 12:00 – 10:30 PM,restaurant
ChIJc-iuh0GPsUcR1luqQ1J8FxQ,bullerei,4.5,3,indoor,53.5629733,9.9661982,Monday: 12:00 – 11:00 PM | Tuesday: 12:00 – 11:00 PM | Wednesday: 12:00 – 11:00 PM | Thursday: 12:00 – 11:00 PM | Friday: 12:00 – 11:00 PM | Saturday: 12:00 – 11:00 PM | Sunday: 12:00 – 11:00 PM,https://maps.google.com/?cid=1447762497987304406&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,restaurant food point of interest establishment,hamburg,germany,"A indoor destination named bullerei located in hamburg, germany. This place features characteristics and experiences such as: restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",190,Monday: 12:00 – 11:00 PM | Tuesday: 12:00 – 11:00 PM | Wednesday: 12:00 – 11:00 PM | Thursday: 12:00 – 11:00 PM | Friday: 12:00 – 11:00 PM | Saturday: 12:00 – 11:00 PM | Sunday: 12:00 – 11:00 PM,restaurant
ChIJrfu7On6PsUcR0LQWhuvUSo8,fischereihafen restaurant,4.7,3,indoor,53.54454,9.935902,Monday: 12:00 – 11:00 PM | Tuesday: 12:00 – 11:00 PM | Wednesday: 12:00 – 11:00 PM | Thursday: 12:00 – 11:00 PM | Friday: 12:00 – 11:00 PM | Saturday: 12:00 – 11:00 PM | Sunday: 12:00 – 11:00 PM,https://maps.google.com/?cid=10325299203732321488&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,seafood restaurant fish and chips restaurant restaurant food point of interest establishment,hamburg,germany,"A indoor destination named fischereihafen restaurant located in hamburg, germany. This place features characteristics and experiences such as: seafood restaurant fish and chips restaurant restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",334,Monday: 12:00 – 11:00 PM | Tuesday: 12:00 – 11:00 PM | Wednesday: 12:00 – 11:00 PM | Thursday: 12:00 – 11:00 PM | Friday: 12:00 – 11:00 PM | Saturday: 12:00 – 11:00 PM | Sunday: 12:00 – 11:00 PM,restaurant
ChIJzQHOAuOOsUcRlvxOwMPjyok,erdapfel hamburg (altstadt),4.8,2,indoor,53.5486572,10.0028568,Monday: 11:30 AM – 9:00 PM | Tuesday: 11:30 AM – 9:00 PM | Wednesday: 11:30 AM – 9:00 PM | Thursday: 11:30 AM – 9:30 PM | Friday: 11:30 AM – 9:30 PM | Saturday: 11:30 AM – 9:30 PM | Sunday: 11:30 AM – 8:00 PM,https://maps.google.com/?cid=9928998758376209558&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,vegetarian restaurant vegan restaurant restaurant food point of interest establishment,hamburg,germany,"A indoor destination named erdapfel hamburg (altstadt) located in hamburg, germany. This place features characteristics and experiences such as: vegetarian restaurant vegan restaurant restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",55,Monday: 11:30 AM – 9:00 PM | Tuesday: 11:30 AM – 9:00 PM | Wednesday: 11:30 AM – 9:00 PM | Thursday: 11:30 AM – 9:30 PM | Friday: 11:30 AM – 9:30 PM | Saturday: 11:30 AM – 9:30 PM | Sunday: 11:30 AM – 8:00 PM,restaurant
ChIJM_-dhxePsUcRtdAjbH-zlb8,[m]eatery restaurant & botanist bar hamburg,4.6,4,indoor,53.556613,9.9868292,Monday: 5:00 – 10:00 PM | Tuesday: 5:00 – 10:00 PM | Wednesday: 5:00 – 10:00 PM | Thursday: 5:00 – 10:00 PM | Friday: 5:00 – 10:30 PM | Saturday: 5:00 – 10:30 PM | Sunday: 5:00 – 10:00 PM,https://maps.google.com/?cid=13805137592630628533&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,steak house restaurant food point of interest establishment,hamburg,germany,"A indoor destination named [m]eatery restaurant & botanist bar hamburg located in hamburg, germany. This place features characteristics and experiences such as: steak house restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",426,Monday: 5:00 – 10:00 PM | Tuesday: 5:00 – 10:00 PM | Wednesday: 5:00 – 10:00 PM | Thursday: 5:00 – 10:00 PM | Friday: 5:00 – 10:30 PM | Saturday: 5:00 – 10:30 PM | Sunday: 5:00 – 10:00 PM,restaurant
ChIJizE1KgyPsUcRmbNe8tUIihc,olá lisboa,4.4,2,indoor,53.546087,9.975282,Monday: 11:30 AM – 12:00 AM | Tuesday: 11:30 AM – 12:00 AM | Wednesday: 11:30 AM – 12:00 AM | Thursday: 11:30 AM – 12:00 AM | Friday: 11:30 AM – 1:00 AM | Saturday: 11:30 AM – 1:00 AM | Sunday: 11:30 AM – 12:00 AM,https://maps.google.com/?cid=1696177924645761945&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,portuguese restaurant restaurant food point of interest establishment,hamburg,germany,"A indoor destination named olá lisboa located in hamburg, germany. This place features characteristics and experiences such as: portuguese restaurant restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",316,Monday: 11:30 AM – 12:00 AM | Tuesday: 11:30 AM – 12:00 AM | Wednesday: 11:30 AM – 12:00 AM | Thursday: 11:30 AM – 12:00 AM | Friday: 11:30 AM – 1:00 AM | Saturday: 11:30 AM – 1:00 AM | Sunday: 11:30 AM – 12:00 AM,restaurant
ChIJY8mKQvyOsUcRA-H7nvNI-L8,the table,4.8,4,indoor,53.542616,10.003122500000002,Monday: Closed | Tuesday: 7:00 PM – 12:00 AM | Wednesday: 7:00 PM – 12:00 AM | Thursday: 7:00 PM – 12:00 AM | Friday: 7:00 PM – 12:00 AM | Saturday: 7:00 PM – 12:00 AM | Sunday: Closed,https://maps.google.com/?cid=13832886466650038531&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,fine dining restaurant french restaurant restaurant food point of interest establishment,hamburg,germany,"A indoor destination named the table located in hamburg, germany. This place features characteristics and experiences such as: fine dining restaurant french restaurant restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",33,Monday: Closed | Tuesday: 7:00 PM – 12:00 AM | Wednesday: 7:00 PM – 12:00 AM | Thursday: 7:00 PM – 12:00 AM | Friday: 7:00 PM – 12:00 AM | Saturday: 7:00 PM – 12:00 AM | Sunday: Closed,restaurant
ChIJBxBWnSaPsUcRaWgkWhttxS0,lakeside,4.8,4,indoor,53.5652939,9.9979504,Monday: Closed | Tuesday: 7:00 PM – 12:00 AM | Wednesday: 7:00 PM – 12:00 AM | Thursday: 7:00 PM – 12:00 AM | Friday: 7:00 PM – 12:00 AM | Saturday: 7:00 PM – 12:00 AM | Sunday: Closed,https://maps.google.com/?cid=3298162266362636393&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,fine dining restaurant restaurant food point of interest establishment,hamburg,germany,"A indoor destination named lakeside located in hamburg, germany. This place features characteristics and experiences such as: fine dining restaurant restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",363,Monday: Closed | Tuesday: 7:00 PM – 12:00 AM | Wednesday: 7:00 PM – 12:00 AM | Thursday: 7:00 PM – 12:00 AM | Friday: 7:00 PM – 12:00 AM | Saturday: 7:00 PM – 12:00 AM | Sunday: Closed,restaurant
ChIJQwF76P2OsUcR3ZTDmSebvSc,neni hamburg,4.5,3,indoor,53.5423025,9.9985008,Monday: 12:00 – 10:00 PM | Tuesday: 12:00 – 10:00 PM | Wednesday: 12:00 – 10:00 PM | Thursday: 12:00 – 10:00 PM | Friday: 12:00 – 10:00 PM | Saturday: 12:30 – 10:00 PM | Sunday: 12:30 – 10:00 PM,https://maps.google.com/?cid=2863615532463264989&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,restaurant food point of interest establishment,hamburg,germany,"A indoor destination named neni hamburg located in hamburg, germany. This place features characteristics and experiences such as: restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",222,Monday: 12:00 – 10:00 PM | Tuesday: 12:00 – 10:00 PM | Wednesday: 12:00 – 10:00 PM | Thursday: 12:00 – 10:00 PM | Friday: 12:00 – 10:00 PM | Saturday: 12:30 – 10:00 PM | Sunday: 12:30 – 10:00 PM,restaurant
ChIJm0PqKBGPsUcR8-xq3NZKQus,le golden igel,4.9,2,indoor,53.5532325,9.9815533,Monday: Closed | Tuesday: Closed | Wednesday: Closed | Thursday: 5:30 – 11:00 PM | Friday: 5:30 – 11:00 PM | Saturday: 5:30 – 11:00 PM | Sunday: 5:30 – 11:00 PM,https://maps.google.com/?cid=16952194234057420019&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tapas restaurant beer garden portuguese restaurant mediterranean restaurant bar spanish restaurant restaurant food point of interest establishment,hamburg,germany,"A indoor destination named le golden igel located in hamburg, germany. This place features characteristics and experiences such as: tapas restaurant beer garden portuguese restaurant mediterranean restaurant bar spanish restaurant restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",151,Monday: Closed | Tuesday: Closed | Wednesday: Closed | Thursday: 5:30 – 11:00 PM | Friday: 5:30 – 11:00 PM | Saturday: 5:30 – 11:00 PM | Sunday: 5:30 – 11:00 PM,restaurant
